USER_ID,PATH_CATEGORY_NAME,AGE_GROUP,GENDER,REGION,YEAR_PATH_STARTED
U379840048171222128,DATA,25-29 ans,Femme,Île-de-France,2024
U2404360745142597028,DATA,30-34 ans,Femme,Île-de-France,2022
U-4046542214215260354,DATA,45-49 ans,Femme,Auvergne-Rhône-Alpes,2022
U267863906931753026,DATA,40-44 ans,Femme,Hauts-de-France,2022
U4977859731919164966,DATA,40-44 ans,Homme,Nouvelle-Aquitaine,2022
U-1590732409502143974,DATA,45-49 ans,Homme,Île-de-France,2023
U-1954461118288915668,DATA,30-34 ans,Homme,Centre-Val de Loire,2022
U4513110732661831993,DATA,30-34 ans,Homme,Île-de-France,2022
U3945888533464693138,DATA,30-34 ans,Femme,Occitanie,2022
U-7497555120648940767,DATA,30-34 ans,Non renseigné,Normandie,2023
U6876099693598865656,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U-8618520366917758169,DATA,55-59 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U-3269126520484175365,DATA,35-39 ans,Femme,Île-de-France,2022
U3238232837117274617,DATA,25-29 ans,Homme,Île-de-France,2025
U7259036437696527157,DATA,20-24 ans,Homme,Hauts-de-France,2024
U4669947283589370197,DATA,40-44 ans,Femme,Provence-Alpes-Côte d'Azur,2023
U4758758051106452391,DATA,30-34 ans,Homme,Île-de-France,2023
U3448189679298975090,DATA,20-24 ans,Homme,Île-de-France,2025
U3260769464974810894,DATA,25-29 ans,Femme,Provence-Alpes-Côte d'Azur,2024
U1109281775417062993,DATA,35-39 ans,Homme,Nouvelle-Aquitaine,2024
U8748048171689029344,DATA,40-44 ans,Femme,Occitanie,2024
U-9163524963749677416,DATA,30-34 ans,Femme,Île-de-France,2023
U-7818386031010217874,DATA,30-34 ans,Femme,Île-de-France,2023
U7442801504606367726,DATA,30-34 ans,Femme,Centre-Val de Loire,2023
U6164877820521880749,DATA,30-34 ans,Femme,Île-de-France,2023
U1198754945724292858,DATA,40-44 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-2955696574712424701,DATA,25-29 ans,Homme,Bourgogne-Franche-Comté,2025
U-7152892023630608549,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2022
U1586364049757110049,DATA,35-39 ans,Homme,Île-de-France,2025
U4429566291092949292,DATA,45-49 ans,Homme,Île-de-France,2022
U8635597580661447998,DATA,25-29 ans,Homme,Hauts-de-France,2022
U-6795251107550377005,DATA,30-34 ans,Homme,Bourgogne-Franche-Comté,2022
U-259446091233162519,DATA,25-29 ans,Homme,Bourgogne-Franche-Comté,2023
U5951194953347807306,DATA,35-39 ans,Homme,Île-de-France,2022
U-4181821399571284067,DATA,35-39 ans,Homme,Auvergne-Rhône-Alpes,2022
U3159828428096582777,DATA,25-29 ans,Non renseigné,Pays de la Loire,2023
U1825786819681751170,DATA,25-29 ans,Non renseigné,Centre-Val de Loire,2023
U4328034063352659263,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2025
U6366196817637575136,DATA,35-39 ans,Non renseigné,Occitanie,2022
U1217521072695281159,DATA,35-39 ans,Non renseigné,Hauts-de-France,2022
U78881344309435222,DATA,30-34 ans,Femme,Île-de-France,2025
U-7327392607422719714,DATA,35-39 ans,Homme,Île-de-France,2023
U6178825988028358075,DATA,25-29 ans,Homme,Île-de-France,2023
U1829291764235363649,DATA,45-49 ans,Homme,Nouvelle-Aquitaine,2024
U-4273349270433169284,DATA,25-29 ans,Homme,Île-de-France,2023
U6198229545444735814,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2024
U-827753201549387952,DATA,40-44 ans,Femme,Provence-Alpes-Côte d'Azur,2025
U2190797933790934445,DATA,45-49 ans,Homme,Île-de-France,2025
U4097678202279955401,DATA,30-34 ans,Homme,Bourgogne-Franche-Comté,2025
U-7661420279943478684,DATA,40-44 ans,Homme,Grand Est,2022
U6164498630732072916,DATA,25-29 ans,Femme,Île-de-France,2023
U2767251937881056744,DATA,25-29 ans,Femme,Île-de-France,2024
U-6789863575763199733,DATA,45-49 ans,Homme,Pays de la Loire,2023
U-3463368008009243429,DATA,30-34 ans,Non renseigné,Île-de-France,2023
U-866362870440653724,DATA,25-29 ans,Non renseigné,Occitanie,2023
U-1974648284805525085,DATA,30-34 ans,Non renseigné,Île-de-France,2024
U177795368105335821,DATA,25-29 ans,Homme,Auvergne-Rhône-Alpes,2022
U6534041324285313090,DATA,30-34 ans,Homme,Île-de-France,2024
U-4237616515081702202,DATA,45-49 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U7455492920407671431,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2025
U2552398244237256602,DATA,35-39 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U275188735632607669,DATA,35-39 ans,Homme,Bretagne,2024
U7823810759252741399,DATA,50-54 ans,Homme,Île-de-France,2023
U8679930080004119510,DATA,45-49 ans,Non renseigné,Île-de-France,2022
U-4209975830749268350,DATA,20-24 ans,Homme,Auvergne-Rhône-Alpes,2025
U7314605063699966235,DATA,30-34 ans,Homme,Île-de-France,2022
U2630566518857967194,DATA,30-34 ans,Non renseigné,Île-de-France,2024
U364567843830394953,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2022
U1519858115976553800,DATA,25-29 ans,Non renseigné,Auvergne-Rhône-Alpes,2023
U-4555598368366492658,DATA,25-29 ans,Femme,Île-de-France,2024
U9164720945746203230,DATA,40-44 ans,Homme,Île-de-France,2022
U-2310240082143119744,DATA,25-29 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2023
U-5148228999325447548,DATA,30-34 ans,Femme,Île-de-France,2024
U-4844641948702450645,DATA,25-29 ans,Homme,Île-de-France,2022
U-8556201919016409102,DATA,45-49 ans,Non renseigné,Île-de-France,2022
U7851527717774348158,DATA,25-29 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U3609496954159372922,DATA,35-39 ans,Non renseigné,Île-de-France,2023
U-4326659550829945159,DATA,45-49 ans,Homme,Île-de-France,2022
U-6425894070516099334,DATA,25-29 ans,Homme,Bourgogne-Franche-Comté,2022
U9085279108756455407,DATA,50-54 ans,Homme,Île-de-France,2022
U-4680485375422332456,DATA,20-24 ans,Homme,Île-de-France,2024
U4786929808470221186,DATA,25-29 ans,Femme,Île-de-France,2024
U-5572874333669643768,DATA,30-34 ans,Femme,Île-de-France,2025
U-533876508373078268,DATA,40-44 ans,Non renseigné,Île-de-France,2023
U1263606912873162477,DATA,30-34 ans,Non renseigné,Grand Est,2025
U-7991804981648529098,DATA,35-39 ans,Femme,Auvergne-Rhône-Alpes,2023
U-3212118298875221355,DATA,25-29 ans,Homme,Hauts-de-France,2024
U-7070741627327557750,DATA,30-34 ans,Non renseigné,Auvergne-Rhône-Alpes,2023
U-3158498050435932836,DATA,45-49 ans,Homme,DROM,2022
U5138095593695997380,DATA,30-34 ans,Femme,Occitanie,2025
U-1060214923239834075,DATA,40-44 ans,Femme,Provence-Alpes-Côte d'Azur,2024
U7839849739574755354,DATA,25-29 ans,Homme,Île-de-France,2024
U2167050591753810665,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U3971878989133830556,DATA,20-24 ans,Non renseigné,Île-de-France,2022
U2553011101346134636,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U3809490086995731682,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U8980978424306304927,DATA,30-34 ans,Homme,Île-de-France,2022
U-1735683008822617023,DATA,35-39 ans,Homme,Centre-Val de Loire,2024
U6324465892590510923,DATA,45-49 ans,Non renseigné,Île-de-France,2022
U8153056293776075309,DATA,45-49 ans,Non renseigné,Nouvelle-Aquitaine,2022
U-6851114709875550553,DATA,45-49 ans,Femme,Île-de-France,2023
U4951460138498265891,DATA,30-34 ans,Non renseigné,Occitanie,2022
U7126670336115375264,DATA,30-34 ans,Homme,Occitanie,2022
U3978693686160017702,DATA,30-34 ans,Homme,Île-de-France,2022
U8645147492364639426,DATA,40-44 ans,Homme,Île-de-France,2022
U-8462119888556139974,DATA,30-34 ans,Homme,Île-de-France,2023
U-8644537306456189207,DATA,30-34 ans,Femme,Île-de-France,2024
U3646580708890616693,DATA,35-39 ans,Non renseigné,Île-de-France,2023
U-5252572953284363341,DATA,50-54 ans,Homme,Île-de-France,2022
U638601144955658068,DATA,35-39 ans,Homme,Île-de-France,2024
U-1731183914208335858,DATA,25-29 ans,Homme,Normandie,2024
U3909218660967362052,DATA,40-44 ans,Homme,Provence-Alpes-Côte d'Azur,2022
U8566328438521959005,DATA,35-39 ans,Femme,Provence-Alpes-Côte d'Azur,2025
U-8509426857989297567,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-787418864973923027,DATA,30-34 ans,Femme,Bourgogne-Franche-Comté,2025
U4291851960725106398,DATA,50-54 ans,Homme,Nouvelle-Aquitaine,2022
U5336034592870796120,DATA,35-39 ans,Non renseigné,Hauts-de-France,2023
U6339204628551875313,DATA,40-44 ans,Homme,Île-de-France,2024
U-6099765203395820694,DATA,35-39 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U2722926500021676045,DATA,25-29 ans,Non renseigné,Auvergne-Rhône-Alpes,2023
U5124970346623893317,DATA,25-29 ans,Non renseigné,Pays de la Loire,2024
U6956538112049922091,DATA,30-34 ans,Femme,Île-de-France,2024
U8006589478500576361,DATA,45-49 ans,Femme,Normandie,2023
U-2255183015814867376,DATA,35-39 ans,Femme,Nouvelle-Aquitaine,2022
U-8685129035711286739,DATA,20-24 ans,Homme,Hauts-de-France,2024
U-2652524935450531685,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U5797649935869354748,DATA,40-44 ans,Femme,Nouvelle-Aquitaine,2025
U-6421761462566762220,DATA,35-39 ans,Homme,Pays de la Loire,2022
U-5918482964980543457,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U-8435615337133899509,DATA,25-29 ans,Femme,Île-de-France,2023
U-1749675145861390251,DATA,30-34 ans,Femme,Île-de-France,2022
U-5481079650958180934,DATA,30-34 ans,Non renseigné,Île-de-France,2023
U1879692886916245630,DATA,55-59 ans,Non renseigné,Île-de-France,2023
U2343378566742065541,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-1403986843310705895,DATA,50-54 ans,Homme,Île-de-France,2024
U7054014684367438632,DATA,25-29 ans,Homme,Île-de-France,2024
U-590556621110864091,DATA,30-34 ans,Femme,Île-de-France,2023
U2347435726142980259,DATA,25-29 ans,Homme,Île-de-France,2025
U5165772021125441591,DATA,25-29 ans,Femme,Île-de-France,2025
U-6894544351749409264,DATA,30-34 ans,Femme,Bourgogne-Franche-Comté,2022
U-4353050636711995704,DATA,30-34 ans,Homme,Bretagne,2024
U-5525159786183155323,DATA,40-44 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2022
U6237198482258740101,DATA,30-34 ans,Homme,Hauts-de-France,2024
U5477627915063718236,DATA,30-34 ans,Femme,Occitanie,2024
U1647199772168636632,DATA,45-49 ans,Homme,Grand Est,2024
U4641849997077310991,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U-4103308094710326562,DATA,20-24 ans,Non renseigné,DROM,2023
U3357978274823813077,DATA,45-49 ans,Femme,Île-de-France,2025
U4309257701449374146,DATA,55-59 ans,Femme,Île-de-France,2023
U3764490732028990128,DATA,30-34 ans,Femme,Nouvelle-Aquitaine,2025
U8061370779454398816,DATA,35-39 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-6858527168981799668,DATA,45-49 ans,Homme,Île-de-France,2024
U873642539066910070,DATA,40-44 ans,Homme,Grand Est,2025
U-1464440913049485985,DATA,40-44 ans,Homme,Nouvelle-Aquitaine,2024
U2193200301297360119,DATA,30-34 ans,Non renseigné,Île-de-France,2023
U1821355861593540947,DATA,20-24 ans,Homme,Île-de-France,2025
U7797710761545142956,DATA,25-29 ans,Femme,Île-de-France,2023
U-9216511299325511428,DATA,30-34 ans,Non renseigné,Île-de-France,2025
U8604261295333413832,DATA,25-29 ans,Non renseigné,Hauts-de-France,2022
U8925348811420452282,DATA,55-59 ans,Non renseigné,Grand Est,2025
U-154348842391767792,DATA,25-29 ans,Homme,Île-de-France,2025
U-534867745733156116,DATA,30-34 ans,Homme,Île-de-France,2023
U-1285879801254328162,DATA,35-39 ans,Femme,Grand Est,2025
U-455306651076830636,DATA,30-34 ans,Homme,Île-de-France,2022
U-2760640253481091674,DATA,35-39 ans,Homme,Île-de-France,2022
U5449701813220920009,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-7028767820961278791,DATA,30-34 ans,Non renseigné,Île-de-France,2023
U7805527089080471208,DATA,30-34 ans,Femme,Île-de-France,2025
U-3047724729309094121,DATA,35-39 ans,Homme,Occitanie,2022
U8423081162573402326,DATA,25-29 ans,Homme,Pays de la Loire,2023
U-8964972691240127184,DATA,50-54 ans,Homme,Île-de-France,2022
U-1313116421690548044,DATA,25-29 ans,Homme,Île-de-France,2023
U3942888450307623947,DATA,25-29 ans,Homme,Île-de-France,2025
U7194579642084526361,DATA,35-39 ans,Homme,Hauts-de-France,2025
U-3874501332451657102,DATA,25-29 ans,Non renseigné,Hauts-de-France,2022
U6534627865277990323,DATA,25-29 ans,Homme,Île-de-France,2023
U-3725632997230038056,DATA,40-44 ans,Homme,Île-de-France,2022
U-3619536071974548328,DATA,25-29 ans,Femme,Auvergne-Rhône-Alpes,2024
U2882059132857346013,DATA,35-39 ans,Homme,Île-de-France,2025
U1263977261281470067,DATA,35-39 ans,Homme,Pays de la Loire,2023
U4531514103335659576,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U5143127974724343254,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U-8719108783392864471,DATA,40-44 ans,Femme,Île-de-France,2023
U-576160020816787954,DATA,35-39 ans,Femme,Île-de-France,2025
U-7238141551310955405,DATA,50-54 ans,Homme,Nouvelle-Aquitaine,2022
U7628440835719799204,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-6201180183655336824,DATA,55-59 ans,Femme,Normandie,2025
U4433433693648979180,DATA,40-44 ans,Femme,Île-de-France,2023
U-6072433181724141458,DATA,30-34 ans,Non renseigné,Hauts-de-France,2025
U-4169143483734153269,DATA,40-44 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-7188912151082762286,DATA,30-34 ans,Homme,DROM,2025
U434140274776810769,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-6755274889146037049,DATA,40-44 ans,Homme,Auvergne-Rhône-Alpes,2023
U-7923257616750143680,DATA,35-39 ans,Femme,Île-de-France,2025
U-4604299312221230858,DATA,35-39 ans,Homme,Centre-Val de Loire,2022
U9009628722054872703,DATA,50-54 ans,Femme,Hauts-de-France,2022
U3792670283386165528,DATA,50-54 ans,Homme,Normandie,2023
U306399943070967439,DATA,25-29 ans,Femme,Île-de-France,2022
U-997860332905459180,DATA,35-39 ans,Femme,Île-de-France,2023
U6595350690901341821,DATA,35-39 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U-6020812935056457141,DATA,35-39 ans,Femme,Nouvelle-Aquitaine,2025
U-1801225998744901014,DATA,50-54 ans,Non renseigné,Île-de-France,2022
U-1628921278526487268,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2022
U281847773620262237,DATA,25-29 ans,Homme,Occitanie,2022
U-8218080585286305531,DATA,40-44 ans,Non renseigné,Île-de-France,2023
U8810322477765067814,DATA,30-34 ans,Non renseigné,Normandie,2022
U-2824518987145987392,DATA,35-39 ans,Femme,Centre-Val de Loire,2025
U-2948260238940945013,DATA,30-34 ans,Femme,Île-de-France,2025
U2961028877039101430,DATA,45-49 ans,Non renseigné,Bretagne,2022
U-2350659248541412631,DATA,35-39 ans,Homme,Centre-Val de Loire,2022
U-1411968975656422729,DATA,40-44 ans,Homme,Île-de-France,2023
U-814157242647736408,DATA,50-54 ans,Non renseigné,Nouvelle-Aquitaine,2023
U1866236860143823498,DATA,40-44 ans,Non renseigné,Bretagne,2022
U3718571631662412933,DATA,25-29 ans,Non renseigné,Occitanie,2024
U-6714632524530339741,DATA,40-44 ans,Homme,Île-de-France,2022
U7796865997152118976,DATA,30-34 ans,Homme,Île-de-France,2022
U6286378731345338373,DATA,35-39 ans,Homme,Hauts-de-France,2025
U1561684509793323858,DATA,40-44 ans,Homme,Occitanie,2024
U-942501014786276670,DATA,25-29 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U878986500346708094,DATA,30-34 ans,Homme,Île-de-France,2025
U7353732104507699905,DATA,25-29 ans,Homme,Île-de-France,2022
U-8217445586851107897,DATA,30-34 ans,Non renseigné,Île-de-France,2023
U4003728228746420642,DATA,45-49 ans,Homme,Nouvelle-Aquitaine,2023
U7553161786898082411,DATA,40-44 ans,Homme,Île-de-France,2025
U-3973122029094978815,DATA,35-39 ans,Homme,Pays de la Loire,2022
U-4331044578490144123,DATA,35-39 ans,Femme,Île-de-France,2023
U-5145047372792941283,DATA,40-44 ans,Femme,Île-de-France,2025
U-101789907589358406,DATA,35-39 ans,Non renseigné,Île-de-France,2023
U4115884629954677399,DATA,25-29 ans,Non renseigné,Île-de-France,2025
U7028964639755922329,DATA,25-29 ans,Homme,Île-de-France,2024
U8420415455188374649,DATA,25-29 ans,Non renseigné,Occitanie,2024
U32230814255514720,DATA,30-34 ans,Homme,Île-de-France,2025
U-4934911979582602323,DATA,45-49 ans,Femme,Normandie,2024
U-9211868231706355332,DATA,20-24 ans,Homme,Auvergne-Rhône-Alpes,2025
U-1348114235759281686,DATA,30-34 ans,Non renseigné,Grand Est,2022
U1253277845542547890,DATA,35-39 ans,Homme,Bourgogne-Franche-Comté,2025
U-2777663624878882283,DATA,35-39 ans,Homme,Nouvelle-Aquitaine,2022
U-2571798207641554374,DATA,25-29 ans,Homme,Bretagne,2023
U-2263424139097839476,DATA,20-24 ans,Homme,Île-de-France,2025
U-6990085675660043297,DATA,35-39 ans,Non renseigné,Bourgogne-Franche-Comté,2022
U4827132309794210242,DATA,55-59 ans,Femme,Auvergne-Rhône-Alpes,2025
U4184265698801063728,DATA,25-29 ans,Femme,Île-de-France,2024
U7662694845064504174,DATA,20-24 ans,Non renseigné,Nouvelle-Aquitaine,2023
U-1211669014899558137,DATA,50-54 ans,Homme,Île-de-France,2025
U-5299751778429764686,DATA,40-44 ans,Homme,Île-de-France,2023
U-7465703016155098851,DATA,25-29 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U7844269309550755160,DATA,40-44 ans,Homme,Île-de-France,2024
U-7829424049708533941,DATA,25-29 ans,Homme,Grand Est,2022
U-2028806543252683608,DATA,45-49 ans,Homme,Île-de-France,2022
U6284438290618395737,DATA,40-44 ans,Femme,Île-de-France,2025
U-6207894170679522130,DATA,35-39 ans,Non renseigné,Pays de la Loire,2024
U8085781596114969035,DATA,45-49 ans,Femme,Pays de la Loire,2025
U-2057129777115252477,DATA,45-49 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U-8637057659425710980,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U-2064427959445289766,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U7126387734445585735,DATA,35-39 ans,Femme,Bourgogne-Franche-Comté,2022
U-6179606084334061994,DATA,35-39 ans,Non renseigné,Île-de-France,2023
U8729885319676067416,DATA,30-34 ans,Femme,Auvergne-Rhône-Alpes,2022
U-9158191428515673192,DATA,30-34 ans,Femme,Bretagne,2025
U-7678036773919736389,DATA,40-44 ans,Femme,Île-de-France,2022
U4668275781660939805,DATA,30-34 ans,Homme,Île-de-France,2025
U-3382938365503266109,DATA,35-39 ans,Femme,Grand Est,2025
U-5673359322462154101,DATA,35-39 ans,Homme,Île-de-France,2023
U-7701967037214350227,DATA,25-29 ans,Non renseigné,Pays de la Loire,2022
U-7907247109165964800,DATA,20-24 ans,Homme,Occitanie,2025
U-5752000253187707605,DATA,40-44 ans,Non renseigné,Île-de-France,2024
U-2250064704431599786,DATA,20-24 ans,Homme,Bourgogne-Franche-Comté,2024
U-3207357182803949666,DATA,25-29 ans,Femme,Provence-Alpes-Côte d'Azur,2024
U-7593480342911860467,DATA,30-34 ans,Homme,Île-de-France,2022
U7523030665477652093,DATA,50-54 ans,Homme,Île-de-France,2025
U-8976526433327165980,DATA,20-24 ans,Homme,Hauts-de-France,2024
U652294403978608067,DATA,25-29 ans,Homme,Auvergne-Rhône-Alpes,2025
U-131600485562644451,DATA,30-34 ans,Non renseigné,Occitanie,2023
U-7611325315656066517,DATA,40-44 ans,Femme,Île-de-France,2022
U9174751379408749041,DATA,35-39 ans,Homme,Île-de-France,2024
U-5069972082572017750,DATA,35-39 ans,Homme,Centre-Val de Loire,2025
U-9122715023028738105,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2023
U6870271149444330401,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-4542892170711888846,DATA,45-49 ans,Non renseigné,Hauts-de-France,2022
U7813723938655715123,DATA,35-39 ans,Femme,Île-de-France,2025
U38539576566414419,DATA,25-29 ans,Femme,Grand Est,2023
U-4689612325925629388,DATA,50-54 ans,Femme,Île-de-France,2025
U-710922218295582484,DATA,30-34 ans,Non renseigné,Île-de-France,2024
U-1557783502110057416,DATA,25-29 ans,Homme,Île-de-France,2022
U1087520430370548138,DATA,50-54 ans,Non renseigné,Hauts-de-France,2022
U-6501551008694642575,DATA,30-34 ans,Femme,Provence-Alpes-Côte d'Azur,2023
U6375145068559179049,DATA,25-29 ans,Femme,Île-de-France,2025
U4594844724625530388,DATA,35-39 ans,Homme,Île-de-France,2023
U-663950163765519867,DATA,20-24 ans,Homme,Hauts-de-France,2025
U-7655380109237161414,DATA,25-29 ans,Femme,Occitanie,2025
U-1670043072071887944,DATA,30-34 ans,Femme,Île-de-France,2023
U1214320356361044976,DATA,35-39 ans,Femme,Hauts-de-France,2023
U1683732003235758750,DATA,30-34 ans,Homme,Occitanie,2024
U-8386107796659115586,DATA,30-34 ans,Homme,Bourgogne-Franche-Comté,2025
U5058896106467668946,DATA,25-29 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U552922164062969141,DATA,25-29 ans,Femme,Bretagne,2024
U-1230544518380480813,DATA,45-49 ans,Femme,Île-de-France,2022
U-6749319983756781280,DATA,25-29 ans,Homme,Île-de-France,2025
U-6138057070631833922,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2023
U6848542672348829044,DATA,25-29 ans,Homme,Auvergne-Rhône-Alpes,2023
U-3473741076707136227,DATA,45-49 ans,Homme,Pays de la Loire,2022
U5606424335218490011,DATA,35-39 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2022
U-5034363492486065266,DATA,50-54 ans,Homme,Île-de-France,2024
U7995853890021797430,DATA,25-29 ans,Femme,Île-de-France,2025
U-3525080260048581507,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U850801921061724605,DATA,35-39 ans,Homme,Hauts-de-France,2024
U9137914196492140915,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2023
U7669630097812008519,DATA,45-49 ans,Non renseigné,Pays de la Loire,2022
U-1325903460437064657,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2024
U8002992055612003743,DATA,35-39 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U8718466141475727346,DATA,45-49 ans,Femme,Île-de-France,2022
U7505090862843862147,DATA,30-34 ans,Homme,Île-de-France,2025
U-1893422895687535541,DATA,35-39 ans,Homme,Provence-Alpes-Côte d'Azur,2022
U-194702096297420897,DATA,40-44 ans,Homme,Nouvelle-Aquitaine,2025
U-3560751395370328144,DATA,35-39 ans,Femme,Occitanie,2025
U3348958923003913638,DATA,60 ans ou plus,Homme,Île-de-France,2022
U4230247605432074758,DATA,35-39 ans,Non renseigné,Bretagne,2022
U-6283650056441769695,DATA,25-29 ans,Non renseigné,Pays de la Loire,2024
U4068399694402046985,DATA,35-39 ans,Non renseigné,Occitanie,2022
U2608563125886349583,DATA,25-29 ans,Homme,Occitanie,2025
U2342555937640023005,DATA,25-29 ans,Homme,Normandie,2025
U-8053776619543803760,DATA,40-44 ans,Femme,Île-de-France,2025
U3087213649934979544,DATA,30-34 ans,Femme,Île-de-France,2023
U3303524489015660764,DATA,35-39 ans,Homme,Île-de-France,2025
U8789358979427612181,DATA,50-54 ans,Non renseigné,Île-de-France,2022
U-4429233502997490433,DATA,30-34 ans,Femme,Île-de-France,2025
U3786710052028110564,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2024
U4333762656531553529,DATA,25-29 ans,Homme,Île-de-France,2024
U-5708407517412305347,DATA,25-29 ans,Homme,Hauts-de-France,2025
U-1280501733709797385,DATA,25-29 ans,Femme,Île-de-France,2023
U-903276328501958019,DATA,30-34 ans,Homme,Île-de-France,2025
U-2670871340534404592,DATA,45-49 ans,Homme,Auvergne-Rhône-Alpes,2022
U-3737420488936249608,DATA,35-39 ans,Homme,Nouvelle-Aquitaine,2023
U-5426548711649113266,DATA,55-59 ans,Non renseigné,Île-de-France,2022
U-8616819899160816904,DATA,30-34 ans,Femme,Île-de-France,2024
U-6938693649333155336,DATA,30-34 ans,Femme,Île-de-France,2024
U5528404967070435159,DATA,40-44 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-1052494989829768207,DATA,25-29 ans,Homme,Auvergne-Rhône-Alpes,2023
U-4592609483676132218,DATA,25-29 ans,Homme,Hauts-de-France,2023
U3550512134390914637,DATA,25-29 ans,Homme,Occitanie,2024
U3426192338719848357,DATA,60 ans ou plus,Homme,Auvergne-Rhône-Alpes,2024
U-1238663364729131156,DATA,25-29 ans,Femme,Île-de-France,2025
U-2836852420199679068,DATA,45-49 ans,Femme,Île-de-France,2022
U8863752749372797315,DATA,25-29 ans,Homme,Provence-Alpes-Côte d'Azur,2023
U1847262731680586424,DATA,60 ans ou plus,Non renseigné,Nouvelle-Aquitaine,2025
U8206809844383616874,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U4448787769790764776,DATA,25-29 ans,Homme,Nouvelle-Aquitaine,2023
U6958528199965845138,DATA,40-44 ans,Homme,Île-de-France,2022
U-8369579830697067298,DATA,40-44 ans,Femme,Île-de-France,2022
U-5371406625778881341,DATA,25-29 ans,Homme,Île-de-France,2022
U1135174451878467138,DATA,25-29 ans,Femme,Provence-Alpes-Côte d'Azur,2024
U-6255004480253811039,DATA,45-49 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2022
U5239375253479126651,DATA,35-39 ans,Homme,Occitanie,2022
U-6694318856803141585,DATA,25-29 ans,Homme,Île-de-France,2024
U-6556294409525577260,DATA,50-54 ans,Femme,Nouvelle-Aquitaine,2022
U-6662021339532287134,DATA,25-29 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U745116619515202244,DATA,25-29 ans,Femme,Grand Est,2023
U-4017183897199389014,DATA,40-44 ans,Femme,Île-de-France,2023
U3974249369212660016,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U-8804187898737474723,DATA,25-29 ans,Femme,Île-de-France,2023
U3382047353077286983,DATA,35-39 ans,Homme,Auvergne-Rhône-Alpes,2022
U3270140181332481215,DATA,50-54 ans,Femme,Occitanie,2025
U7989366372773327611,DATA,35-39 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U958734067054284683,DATA,35-39 ans,Femme,Hauts-de-France,2024
U4467492368864865180,DATA,40-44 ans,Femme,Hauts-de-France,2025
U-6104244786905057711,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U1816443976722185449,DATA,50-54 ans,Homme,Île-de-France,2025
U-2020433355047146762,DATA,35-39 ans,Homme,Auvergne-Rhône-Alpes,2023
U-3671480367694331703,DATA,25-29 ans,Femme,Île-de-France,2024
U-3924478051161008626,DATA,50-54 ans,Femme,Occitanie,2025
U6275047607291686763,DATA,30-34 ans,Femme,Île-de-France,2023
